File,Total trades,Winning trades,Losing trades,Win rate,Average return per trade,Median return per trade,Max return,Min return,Average trade duration,Median trade duration,Max trade duration,Min trade duration,Total cumulative return,Maximum drawdown,Profit factor,Expectancy,Return volatility
BERGEPAINT_ohlcv.csv,128,104,24,0.8125,0.7879942307369003,0.250372520462562,3.8286231658828735,-0.29283494064889176,533.578125,379.5,1308,8,1.706558143013026e+24,148.974799633468,32.27260347434092,0.4924963942105627,1.0303076506978646
HDFCBANK_ohlcv.csv,152,123,29,0.8092105263157895,0.27603502147613485,0.06467820622507728,4.596321812729597,-0.2589262159681465,153.19078947368422,110.0,579,8,71404643523.39444,220.20341327378287,22.763136467210728,0.1707058685444518,0.7485834414627945
DABUR_ohlcv.csv,115,93,22,0.808695652173913,0.24138491400373002,0.07552013703479424,1.8758983963388245,-0.1458070929157604,180.18260869565216,148.0,678,17,446713199.0694821,31.053119968012524,24.586395542545898,0.1490289469066507,0.427832963556397
BPCL_ohlcv.csv,239,193,46,0.8075313807531381,0.46531402482271733,0.2858668453084972,2.7663792305547084,-0.3495311990555196,553.7029288702929,508.0,1295,7,3.517666099737064e+32,23.244402866587293,20.247183285390374,0.28619732907506046,0.58562289258175
GODREJCP_ohlcv.csv,138,111,27,0.8043478260869565,0.2976838109688561,0.1828274117636658,2.6508072034757855,-0.2476455079660694,329.72463768115944,243.5,984,13,17582667359345.424,76.37929769654133,19.696451027204493,0.1811988414593037,0.4177498210153483
ICICIBANK_ohlcv.csv,157,126,31,0.802547770700637,0.18558644632578364,0.09400457700100194,2.3070587350130785,-0.5118020401047761,106.19745222929936,77.0,317,11,543758558.7822042,14.271636690204582,8.648184937121622,0.11229753121623853,0.41482363754835216
DMART_ohlcv.csv,45,36,9,0.8,0.11075023997859473,0.0859162360358216,0.3833052678513653,-0.09068063161973934,136.13333333333333,124.0,436,17,80.9065731634561,3.262390869688229,9.630914983271195,0.06645014398715685,0.13521644239583192
BHARTIARTL_ohlcv.csv,149,119,30,0.7986577181208053,0.33966822374883887,0.17300395727965853,3.2820512204259042,-0.3239876946038765,370.93288590604027,286.0,923,22,2257250652881775.0,18.25287490557938,20.492965819144207,0.20288907324595074,0.5385492470176118
CIPLA_ohlcv.csv,210,167,43,0.7952380952380952,0.13212290128717818,0.09233486498028223,0.887753834914684,-0.3226377398463374,145.26190476190476,130.5,499,11,7082869085.197225,50.46796308329438,7.166295991649452,0.07801542742671472,0.21193937879430322
HCLTECH_ohlcv.csv,122,97,25,0.7950819672131147,0.20317296488390243,0.06603394312059235,3.161768881851704,-0.633198562977033,118.38524590163935,67.5,550,9,2235528.123984609,44.675636330217344,8.387171102054173,0.11990535632492602,0.5624381207886165
RELIANCE_ohlcv.csv,241,190,51,0.7883817427385892,0.2516690462035565,0.14390711762409725,1.5824611028248685,-0.46600810995584097,320.7966804979253,197.0,889,12,6.846592539559648e+19,93.53598970016725,12.142727923164637,0.14515351627508027,0.3497633734783361
ITC_ohlcv.csv,188,147,41,0.7819148936170213,0.202203637719924,0.13030815990884667,0.9165133454039764,-0.34787829099500756,299.21276595744683,259.5,929,9,9754662182287.654,37.28331101719539,10.015643445125098,0.11400843403357418,0.2731886083846557
INDUSINDBK_ohlcv.csv,142,111,31,0.7816901408450704,0.7650527581714941,0.1653996283124301,9.242939514900982,-0.6659867758592467,318.28169014084506,257.5,855,7,4.512996863323586e+19,124.05256740713664,14.604246121898237,0.43101563840647544,1.7496999971821339
LT_ohlcv.csv,178,139,39,0.7808988764044944,0.17304203655133316,0.08313647517527012,1.780854670774041,-0.39029520384263083,123.91011235955057,75.0,616,13,1825313080.639869,25.046562947750616,7.000474455837352,0.09721462727602986,0.38438403927698833
SHREECEM_ohlcv.csv,153,119,34,0.7777777777777778,0.23638225450315623,0.11886172213027103,3.9239835999203985,-0.5345117664332838,217.0653594771242,203.0,547,8,21216068532.722893,490.6233283384719,8.426936281722647,0.13132347472397568,0.5476632388996766
DIVISLAB_ohlcv.csv,117,91,26,0.7777777777777778,0.21160748906567955,0.11814424287616965,1.3733656758869466,-0.18430779207096015,152.69230769230768,131.0,466,15,263149378.3290399,347.7858776467736,16.28514255363199,0.11755971614759975,0.3029156666748549
JSWSTEEL_ohlcv.csv,170,132,38,0.7764705882352941,0.6660240060497848,0.20478672247178717,6.606481257455677,-0.5028699164221374,415.43529411764706,375.0,930,7,1.173684115822708e+24,32.0003408895991,17.76666450961556,0.3682720974628222,1.349727907510846
GRASIM_ohlcv.csv,181,140,41,0.7734806629834254,0.18450918964404261,0.10648057594280791,2.1960090261784195,-0.622225650196829,207.47513812154696,171.0,510,13,5869322110.3823395,20.4795843271956,5.668427201886885,0.10091939102077468,0.40154024827717927
GAIL_ohlcv.csv,193,149,44,0.772020725388601,0.4922710817763638,0.32133414023152657,3.157601339712381,-0.3370289020179129,816.9326424870467,894.0,1546,28,7.243393211853016e+26,10.13417878851761,15.044853003751705,0.2678158735052756,0.6482165356758863
SBIN_ohlcv.csv,290,223,67,0.7689655172413793,0.501369091991886,0.23617401049535536,3.427253829423822,-0.32355827622996075,438.98275862068965,307.0,1233,9,1.1338399569299122e+39,14.142359508467244,17.022470411600885,0.26970199431287656,0.7416397997609683
ASIANPAINT_ohlcv.csv,144,110,34,0.7638888888888888,0.09031822086469297,0.07713293707497224,0.5980036829336446,-0.24556259654584242,123.82638888888889,101.0,413,12,67068.23876160769,80.66741081378541,5.166850969911031,0.04766794990081018,0.1489613886495432
HINDUNILVR_ohlcv.csv,211,161,50,0.7630331753554502,0.1955219148441299,0.11409857724983116,1.097178048284989,-0.35037037726467934,416.9478672985782,339.0,1020,11,131143403187814.02,24.502712599400304,10.236613418090334,0.10285750022605884,0.27734455334189356
BAJAJFINSV_ohlcv.csv,159,121,38,0.7610062893081762,1.4912968013199601,0.21175854888944715,8.102415084522317,-0.9948601094271665,852.4088050314465,728.0,1848,4,1231305.767535019,7.19085616090606,10.963874072418998,0.7784756887393505,2.3183637219333617
BOSCHLTD_ohlcv.csv,142,108,34,0.7605633802816901,0.3779252001540759,0.18037475467390146,2.023198389422988,-0.4756460100240002,574.2183098591549,574.0,1208,15,2404911607621905.0,65.18492886852232,11.137458166688527,0.19694693529156065,0.5488165768421968
INFY_ohlcv.csv,193,146,47,0.7564766839378239,0.08158886501682408,0.07789208124694418,0.49929073304621113,-0.4978424019715072,110.74611398963731,85.0,386,4,404570.07555955544,1196.1190376273375,4.029902976924451,0.04185128309153152,0.15787373270418448
SBILIFE_ohlcv.csv,45,34,11,0.7555555555555555,0.08774118268184271,0.08346589914146683,0.46891195815334263,-0.14441123252678634,123.55555555555556,108.0,227,13,31.675698194434652,0.7771714758389043,6.335933677212196,0.044845493370719594,0.12771908273158392
VOLTAS_ohlcv.csv,142,107,35,0.7535211267605634,0.49289079502823785,0.19035312750832284,4.8823411484787815,-0.6070222505542556,234.92957746478874,192.5,747,6,5.137855695539203e+16,5551.363615686567,13.596242079002547,0.24991645945093752,0.9410302370553127
UPL_ohlcv.csv,153,114,39,0.7450980392156863,0.3675018464286241,0.14001518147883457,2.980219637654956,-0.37946391013763225,320.3071895424837,258.0,888,12,3294633984631827.5,24.299868741455022,11.455761174389055,0.18014796393560004,0.6208486369816929
TATASTEEL_ohlcv.csv,319,237,82,0.7429467084639498,1.0475644879026904,0.317706402612151,8.036937343077515,-0.588075451112829,912.3416927899686,973.0,1651,15,1.0899049129421315e+64,13.168075601276158,21.352829855281996,0.5090046884793638,1.7224103847903485
AMBUJACEM_ohlcv.csv,136,101,35,0.7426470588235294,0.14436391230523224,0.09454131694539106,1.6300108235186395,-0.5486024486109844,182.9485294117647,128.5,556,9,2080371.7915864275,13.782035113696455,5.9977025675190605,0.07005895744224505,0.3005865535212385
