File,Total trades,Winning trades,Losing trades,Win rate,Average return per trade,Median return per trade,Max return,Min return,Average trade duration (days),Median trade duration (days),Max trade duration (days),Min trade duration (days),Total cumulative return,Maximum drawdown,Profit factor,Expectancy,Return volatility (std dev)
GODREJCP_ohlcv.csv,137,107,30,0.781021897810219,0.1094260219231088,0.08664138558667214,0.6058766177006574,-0.1960062054067781,83.18248175182482,74.0,258,3,448934.7534821401,71.2321908645869,8.686570768892878,0.06150221670130934,0.1523136311690565
INDIGO_ohlcv.csv,59,46,13,0.7796610169491526,0.1701082738105763,0.11082628659611364,0.9968024613029062,-0.18276030448184916,73.9322033898305,65.0,200,8,3700.027199969511,1.0996312461649147,11.798385466379166,0.09514530569066132,0.23676355168879037
RELIANCE_ohlcv.csv,204,159,45,0.7794117647058824,0.19449900777142154,0.09316441587711405,1.9472937869763847,-0.41851630653790406,147.22549019607843,118.5,421,6,5630577545244.39,110.82655192854173,9.421547022432444,0.10869062198991203,0.35303116584670236
TITAN_ohlcv.csv,227,176,51,0.775330396475771,0.6739926420494475,0.17951386928783103,7.901732724615955,-0.6134968163693997,235.69162995594715,228.0,619,12,4.832570813103528e+32,175.30210388438115,17.138922935224482,0.37114132271445355,1.3211597496733027
ICICIBANK_ohlcv.csv,158,122,36,0.7721518987341772,0.13930841735915966,0.11538800003319943,1.8488124782959185,-0.4448355576077684,97.72784810126582,100.0,226,8,12288508.333074039,13.607035830514366,5.088249609820421,0.07582610058789704,0.2885145701346816
MUTHOOTFIN_ohlcv.csv,101,77,24,0.7623762376237624,0.15853591136717804,0.1143095055720154,1.0453283287085977,-0.4708216690914958,105.55445544554455,80.0,324,9,141512.647151392,6.714387114623039,4.9214405771701335,0.08319211190554887,0.2859739240620957
BRITANNIA_ohlcv.csv,193,147,46,0.7616580310880829,0.16386581100093053,0.07595584526545675,1.3995462401340877,-0.22524217330464205,121.16062176165804,68.0,556,9,42224399996.50238,265.6893216953754,10.350346160148813,0.0857536109383108,0.2908582444755152
GRASIM_ohlcv.csv,163,124,39,0.7607361963190185,0.16070336942444524,0.12322278951502667,2.0107400077048476,-0.5969170268371483,178.24539877300614,147.0,475,11,39655458.00972165,20.239189862041567,4.061524793933361,0.0838023705587598,0.35039337965047074
POWERGRID_ohlcv.csv,104,79,25,0.7596153846153846,0.06771572544055347,0.0496024728014129,0.6595886243687943,-0.27991223326293546,105.54807692307692,107.0,298,7,443.4092451609267,1.480402495316445,5.0882188963655075,0.035160088209518145,0.13056244372938722
DABUR_ohlcv.csv,133,101,32,0.7593984962406015,0.07778580987228673,0.062405501078173,0.7121963898873886,-0.1395054258817527,79.99248120300751,62.0,300,5,10415.507361276168,31.40060190228175,8.773033474532085,0.04035504421945703,0.11743768600158386
BAJAJ-AUTO_ohlcv.csv,153,116,37,0.7581699346405228,0.06893424849567496,0.07172999902315132,0.6072393364243304,-0.5285315133424084,75.3202614379085,69.0,241,6,5042.065942375923,66.97062618196655,3.422980984953013,0.03559350085724393,0.14969986361902154
PAGEIND_ohlcv.csv,98,74,24,0.7551020408163265,0.10826924171877289,0.07384225567527655,0.835735378448483,-0.24348567419534006,147.24489795918367,114.0,403,5,4969.113169984852,89.61344955609746,4.881570818175032,0.05523940904019023,0.2073304127071335
AMBUJACEM_ohlcv.csv,151,114,37,0.7549668874172185,0.10954003875039034,0.08362451642027649,0.9409643057769358,-0.4616654296167906,118.80794701986756,96.0,364,6,418147.8470831531,14.678810546005085,4.276463450220557,0.055858165455497044,0.21087953580294014
EICHERMOT_ohlcv.csv,220,166,54,0.7545454545454545,0.5838200828795935,0.21802694824495628,5.719764514306177,-0.5847248690582083,259.56363636363636,234.0,638,4,3.738168037874676e+28,1920.025906013623,12.297362158026948,0.2972174967387021,1.1161611400601936
BAJAJFINSV_ohlcv.csv,149,112,37,0.7516778523489933,0.1431617290909383,0.07988599114960546,2.2718496357750486,-0.97787764201342,81.69798657718121,56.0,224,11,2498.644154597443,7.7979761021359755,3.99073303572127,0.07206127303235149,0.4000301550704369
