File,Total trades,Winning trades,Losing trades,Win rate,Average return per trade,Median return per trade,Max return,Min return,Average trade duration,Median trade duration,Max trade duration,Min trade duration,Total cumulative return,Maximum drawdown,Profit factor,Expectancy,Return volatility
APOLLOHOSP_ohlcv.csv,94,81,13,0.8617021276595744,0.10425163409954143,0.07955217551697844,0.5623534591541393,-0.15600157740859505,85.55319148936171,66.5,285,4,6348.646224427656,40.732394146165404,14.542388237966538,0.07541607573158315,0.12609840986980891
HINDUNILVR_ohlcv.csv,171,147,24,0.8596491228070176,0.24895645135251837,0.12550644102238984,1.2075830194545154,-0.2484108520356451,373.12280701754383,229.0,984,18,259585423164463.1,24.502712599400304,21.79876948818532,0.17907393869216232,0.3173268170282002
HCLTECH_ohlcv.csv,114,97,17,0.8508771929824561,0.1211025487340818,0.07812071663054934,1.6979609784218168,-0.5218828432470649,137.08771929824562,89.0,456,8,42094.28666099173,44.675636330217344,6.416578645164926,0.08498424472567143,0.24359588404264318
KOTAKBANK_ohlcv.csv,129,109,20,0.8449612403100775,0.15628842587533126,0.09618863503290757,2.268026798348205,-0.43964783002188745,176.06976744186048,130.0,573,22,5531773.762831819,297.36105971975974,9.836748316340497,0.10782689847212774,0.31467681059321895
INDIGO_ohlcv.csv,56,47,9,0.8392857142857143,0.28181856408912814,0.16704310869849098,1.3934158132392285,-0.30100683213795293,218.25,227.5,496,21,125363.88347493432,1.3778451131153648,15.31782309122962,0.1912340256319084,0.39028691733437587
HDFCBANK_ohlcv.csv,153,128,25,0.8366013071895425,0.13308620731074014,0.09501396692593714,1.0191263442350604,-0.24630918586718217,133.3921568627451,117.0,421,9,27163377.172349326,220.20341327378287,11.304148396615911,0.08959398269938715,0.19752500279147803
ICICIBANK_ohlcv.csv,146,122,24,0.8356164383561644,0.20608301673482277,0.16142496278708313,1.6770833108545884,-0.4133510791388626,196.97260273972603,199.5,485,5,13600671959.967182,14.271636690204582,8.984981643150295,0.1383296961644701,0.2989776576959225
PIDILITIND_ohlcv.csv,108,90,18,0.8333333333333334,0.17178476561191555,0.12281848255281706,1.4136857983397788,-0.32660838779396373,175.36111111111111,131.5,565,4,2517068.12793879,202.03359853785423,9.369293751827875,0.11452317707461038,0.2649039091057682
ASIANPAINT_ohlcv.csv,109,89,20,0.8165137614678899,0.0771629230409644,0.07072139449675775,0.6247648238361623,-0.231620203683063,82.97247706422019,74.0,213,8,1842.3820716192956,80.66741081378541,7.089075249819174,0.04884625403510591,0.11317088480380656
NESTLEIND_ohlcv.csv,76,62,14,0.8157894736842105,0.07880939769389769,0.07390975351870802,0.43349555941234624,-0.08836309403096158,84.34210526315789,81.0,219,15,240.09291031467097,1.4275505515188271,11.46896929630839,0.04977435643825118,0.09505360995979772
TCS_ohlcv.csv,114,93,21,0.8157894736842105,0.13483115939784493,0.0788092355735911,2.2988214545273893,-0.4756995200164509,161.55263157894737,107.0,586,6,90156.20970070323,43.85584042310785,7.018939974667276,0.08515652172495469,0.3129709220613137
SHREECEM_ohlcv.csv,124,101,23,0.8145161290322581,0.16502425433015858,0.08965222638124135,3.1674088371085443,-0.5662507431636981,131.21774193548387,107.5,368,15,891732.1236404219,490.6233283384719,6.549939410971226,0.10380557933671267,0.4237688458039675
COLPAL_ohlcv.csv,111,90,21,0.8108108108108109,0.11053840180338359,0.06200964129826111,0.7902938198909428,-0.23233714553127452,117.96396396396396,114.0,310,10,38172.57130748583,30.17292393231203,11.285996875905242,0.06871306058048171,0.16439508491179963
